COUNTRY,Country,WEEK,GENDER,Gender,Age,VARIABLE,Variable,YEAR,Year,Value
ESP,Spain,16,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,35.3
ESP,Spain,16,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-100
ESP,Spain,16,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-2.7
HUN,Hungary,46,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,30.6
HUN,Hungary,46,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,49.1
CHE,Switzerland,37,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-11
CHE,Switzerland,37,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,16.4
CAN,Canada,12,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,5.9
CAN,Canada,12,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,-0.3
NOR,Norway,32,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,5.5
NOR,Norway,32,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,6.6
CZE,Czech Republic,21,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,34.8
CZE,Czech Republic,21,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,1.1
EST,Estonia,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,72.1
EST,Estonia,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,6.6
EST,Estonia,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-1.6
DNK,Denmark,30,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-3.3
DNK,Denmark,30,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,8.8
FIN,Finland,49,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,12.4
FIN,Finland,49,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,31.7
LVA,Latvia,6,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-21.4
LVA,Latvia,6,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,19.4
LVA,Latvia,6,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,16.5
DNK,Denmark,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-6.1
DNK,Denmark,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,10.7
DNK,Denmark,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,7.2
SVN,Slovenia,50,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-100
SVN,Slovenia,50,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,75
FIN,Finland,10,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,0.3
FIN,Finland,10,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,-4.8
FIN,Finland,10,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,14.3
LTU,Lithuania,37,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,1.6
LTU,Lithuania,37,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,1.6
ESP,Spain,40,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,11.7
ESP,Spain,40,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-100
BEL,Belgium,35,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,1.9
BEL,Belgium,35,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,2.2
ITA,Italy,39,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,2.1
ITA,Italy,39,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,4.2
PRT,Portugal,12,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-4
PRT,Portugal,12,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-21.4
PRT,Portugal,12,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,16
USA,United States,9,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4.3
USA,United States,9,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,12
USA,United States,9,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,9.7
SWE,Sweden,51,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-21.5
SWE,Sweden,51,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-6.2
ITA,Italy,47,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,52
ITA,Italy,47,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,7.7
BEL,Belgium,27,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-29.6
BEL,Belgium,27,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-6.1
SVK,Slovak Republic,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-6
SVK,Slovak Republic,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,6
SVK,Slovak Republic,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,0
LVA,Latvia,49,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,12.3
LVA,Latvia,49,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,12.3
NOR,Norway,24,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,36.4
NOR,Norway,24,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-24.2
NOR,Norway,30,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-0.6
NOR,Norway,30,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,14.5
DNK,Denmark,4,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,20
DNK,Denmark,4,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-50
DNK,Denmark,4,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,40
DNK,Denmark,10,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.2
DNK,Denmark,10,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-9.2
DNK,Denmark,10,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-24.7
EST,Estonia,22,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-41.2
EST,Estonia,22,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,17.6
NOR,Norway,47,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-13
NOR,Norway,47,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,30.4
SWE,Sweden,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,8.7
SWE,Sweden,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,1.4
DEU,Germany,39,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,5.8
DEU,Germany,39,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,8
CHE,Switzerland,24,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4.3
CHE,Switzerland,24,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,6.4
SWE,Sweden,51,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-58.8
SWE,Sweden,51,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-41.2
DEU,Germany,16,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,8.1
DEU,Germany,16,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,5.5
DEU,Germany,16,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,8.2
CHL,Chile,41,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-2.5
CHL,Chile,41,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,6.5
CHL,Chile,18,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-1.5
CHL,Chile,18,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,8.1
CHL,Chile,18,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,6.9
SVK,Slovak Republic,44,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,36.2
SVK,Slovak Republic,44,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,50.5
GRC,Greece,1,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-1.1
GRC,Greece,1,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,-2.8
GRC,Greece,1,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,16.4
PRT,Portugal,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,7.5
PRT,Portugal,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-19.4
PRT,Portugal,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-8.6
ISL,Iceland,51,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-100
ISL,Iceland,51,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,185.7
FRA,France,51,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.4
FRA,France,51,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-5.2
NOR,Norway,9,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,8.9
NOR,Norway,9,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-43.5
NOR,Norway,9,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-27.4
CHL,Chile,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,3.9
CHL,Chile,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,31.2
CHL,Chile,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,17.8
AUS,Australia,19,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,2
AUS,Australia,19,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,9.7
LTU,Lithuania,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,16.5
LTU,Lithuania,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-3.4
PRT,Portugal,38,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-4.1
PRT,Portugal,38,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,1.9
SVK,Slovak Republic,36,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,1.4
SVK,Slovak Republic,36,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-0.7
DEU,Germany,31,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4.4
DEU,Germany,31,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,2.5
FIN,Finland,47,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-7.6
FIN,Finland,47,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-13
GRC,Greece,24,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,1.3
GRC,Greece,24,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,12.4
NLD,Netherlands,17,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,44.2
NLD,Netherlands,17,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,12.2
NLD,Netherlands,17,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,14.9
POL,Poland,28,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-9
POL,Poland,28,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-3.5
CHE,Switzerland,39,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,3.8
CHE,Switzerland,39,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,7.8
GRC,Greece,9,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,0.2
GRC,Greece,9,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,6.5
GRC,Greece,9,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,10.3
CHE,Switzerland,17,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,42.9
CHE,Switzerland,17,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-4.8
CHE,Switzerland,17,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-76.2
PRT,Portugal,17,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-10.1
PRT,Portugal,17,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-58.8
PRT,Portugal,17,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-32.6
SWE,Sweden,50,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,25.1
SWE,Sweden,50,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,9.5
CZE,Czech Republic,44,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,120.2
CZE,Czech Republic,44,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,33.8
GRC,Greece,2,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,26.3
GRC,Greece,2,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-2.6
GRC,Greece,2,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,21.1
FRA,France,49,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,3.3
FRA,France,49,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,0.2
DEU,Germany,8,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.6
DEU,Germany,8,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-11.4
DEU,Germany,8,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-9
LUX,Luxembourg,7,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-68.7
LUX,Luxembourg,7,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,25
LUX,Luxembourg,7,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-37.5
SWE,Sweden,35,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-3.9
SWE,Sweden,35,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,0.5
POL,Poland,36,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,7.9
POL,Poland,36,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,15.3
EST,Estonia,21,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,3.6
EST,Estonia,21,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,28.7
CZE,Czech Republic,6,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-16.4
CZE,Czech Republic,6,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,26.7
CZE,Czech Republic,6,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-11.1
SVN,Slovenia,19,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,8.7
SVN,Slovenia,19,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,13.8
SVN,Slovenia,19,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,10.4
CHE,Switzerland,42,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.4
CHE,Switzerland,42,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,21.9
SVK,Slovak Republic,15,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-57
SVK,Slovak Republic,15,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-51.6
SVK,Slovak Republic,15,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-19.4
NOR,Norway,14,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4
NOR,Norway,14,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,-5.9
NOR,Norway,14,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,12.1
CHE,Switzerland,34,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-13
CHE,Switzerland,34,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,8.7
FRA,France,33,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,18.1
FRA,France,33,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,16
ESP,Spain,19,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,8.4
ESP,Spain,19,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-100
ESP,Spain,19,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,0.3
DEU,Germany,44,TOTAL,Total,45 to 64,EXCESSNB,Excess deaths (number),2020,2020,-36.4
DEU,Germany,44,TOTAL,Total,45 to 64,EXCESSNB,Excess deaths (number),2021,2021,139.6
CAN,Canada,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,27.8
CAN,Canada,36,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,31.5
POL,Poland,12,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,1.2
POL,Poland,12,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,56.1
POL,Poland,12,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,6.9
FIN,Finland,31,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,2
FIN,Finland,31,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,12.5
PRT,Portugal,32,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,54.3
PRT,Portugal,32,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-7.4
POL,Poland,51,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,21.1
POL,Poland,51,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,39.1
LTU,Lithuania,51,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,35.4
LTU,Lithuania,51,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-47.9
SVK,Slovak Republic,21,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-18
SVK,Slovak Republic,21,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,1.6
LUX,Luxembourg,51,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,25.3
LUX,Luxembourg,51,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,30.1
CHE,Switzerland,33,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,12.3
CHE,Switzerland,33,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,10.9
CHE,Switzerland,39,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,3.1
